Name,Address,Description,More_info,Instagram,Facebook,LinkedIn
UMTechnologiesBV,"1071 Amsterdam, Netherlands",Unicorn Mobility - Leading provides of E-mobility solutions for private communities like Hotels and Resort,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UnderwaterWorldPattaya,"20150 Banglamung Chonburi, Thailand",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UNESCOGlobalGeoparkRiese.V.,"86681 Donauwörth, Germany","Der UNESCO Global Geopark mit Europas besterhaltenem Meteoritenkrater hat viel zu bieten! Wandern, radeln, eine der vielzähligen Sehenswürdigkeiten erkunden, die bewegte Geologie in den Erlebnis-Geotopen verstehen oder einfach nur die Aussichten genießen.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UNESCOWelterbeKlosterLorsch,"64653 Lorsch, Germany",An excursion to the Carolingian Era - living history to touch,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UNESCOWelterbestättenDeutschlande.V.,"06484 Quedlinburg, Germany",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
"SEACLOUD,SEACLOUDII,SEACLOUDSPIRIT/UNICREWManagementLiberiaLtd.","SS15 6SD Basildon, Essex, United Kingdom","The yachts SEA CLOUD, SEA CLOUD II and SEA CLOUD SPIRIT stand for luxurious, elegant and timeless cruises.

UNICREW MANAGEMENT LIBERIA LTD., as the employer of the crew members on board, is looking for you as a talent for the extraordinary.

Speak to us at the ITB or write to us!",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UniCrystalHolidaysPrivateLimited,"110066 Bhikaji Cama Place, New Delhi, India",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UnififiGroup,"999077 Hong Kong, Hong Kong SAR China","UNIFIFI is an independent global flight ticket seller, integrator, and fulfillment service provider for travel merchants of all sizes, including OTAs, booking engines, and travel agencies. Founded in Düsseldorf 2013, the Unififi Group network covers four continents.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UniglobeTravels,"Dhaka-1000 Dhaka, Bangladesh",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UnilineTravelCompany,"52100 Pula, Croatia","Since it was founded in 1996, travel company Uniline has reached the status of the leading destination management company in Croatia and the region of Southeast Europe.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UNIONENAZIONALEPROLOCOD'ITALIAAPS,"00153 ROMA, Italy",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UnionLLDinc,"19709 city of Middletown, United States of America",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UnionReiseversicherungAG,"80530 München, Germany","Union Reiseversicherung (URV) – Einfach ein gutes Gefühl

Als Reiseversicherung der öffentlichen Sparkassen kümmern wir uns um Stornokosten für Pauschalreisen,",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UnionResorts&SpaSriLanka,"10280 Maharagama, Sri Lanka","Union Resorts and Spas is a premier hospitality company specializing in luxury resorts and wellness experiences. Founded on the principles of rejuvenation, rela",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UniqueNorthIncomingAps,"8270 Højbjerg, Denmark",We are a Danish based incoming tour operator that sell and produce leisure group travel with unique content in the Nordic countries to European travel agents. We offer a wide range of products which can always be tailored to your needs. Let us do the work for you.,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UNIQUERWANDAVACATIONEXPERTS,"PO BOX 494 KIGALI KIGALI, Rwanda",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UnitedAirlines,"60549 Frankfurt, Germany",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UNITEDTRAVELMALTA,"SLM 3143 Sliema, Malta",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UNITEDWATERWAYS,"4052 Basel, Switzerland",UNITED WATERWAYS is the unique passenger shipping platform serving on all waters.,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UniversalDestinationsandExperiences,"WC2H8NU London, United Kingdom","Everything from the butterflies in your stomach to the adrenaline in your veins is real and waiting for you at Universal Orlando Resort.

Universal elements and all related indicia TM & © 2024 Universal Studios. All rights reserved.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UniversalmuseumJoanneumGmbH,"8020 Graz, Austria","Erleben Sie Geschichte, Kunst, Kultur und Natur, in den 20 Museen des Universalmuseum Joanneum!",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UniversalResorts,"20189 Male', Maldives",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UNIVERSALTRASLADOS,"1008 Buenos Aires, Argentina",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UniversumManagementges.mbH,"28359 Bremen, Germany",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UnlimitedEgyptTravel,"11241 Cairo, Egypt",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UpcountryAdventure,"0 Arusha, Tanzania",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UPCOUNTRYADVENTURELIMITED,"0 Dar es Salaam, Tanzania",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UPTourism,"226010 Lucknow, India",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
USAWelcomePavilion,"22401 Fredericksburg, United States of America",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
USTravelKorea,"03186 Seoul, South Korea","US Travel Korea was founded in 1977. We are a DMC in Korea. We have been selected as an excellent travel agency for 7 times from our government. Our vision is 'the best service travel agency providing custormer satisfaction' and core values that support this vision are trust, safety, value, passion.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UtahOfficeofTourism,"30519 Hannover, Germany","5 Nationalparks, 9 Nationale Monumente, 15 Skigebiete, 25 Dark Sky Parks & Places, 28 Scenic Byways, 46 State Parks und marsähnliche Landschaften: Utah ist ein Sehnsuchtsort, der auf der Welt seinesgleichen sucht und unendliche Outdoor-Erlebnisse in allen 4 Jahreszeiten bietet.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
"U-TravelServices,Inc.","1550 Mandaluyong, Philippines",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UttarakhandTourismDevelopmentBoard(UTDB),"248003 Dehradun, India",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UzbekistanAirways,"100060 Tashkent, Uzbekistan",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
UztravelSilkRoad,"100034 Tashkent, Uzbekistan","Explore Culture, Traditions and Daily life of Uzbekistan People. We are here for you, to make your travel became as expectations. 
Sustainability, Responsibility, and Real Expreience of The Silk Road and Central Asia.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/uztravel-silk-road--1042658,https://instagram.com/itbberlin,https://www.facebook.com/ITBBerlin,https://www.linkedin.com/groups/2715065
V.O.SAps,"2100 Copenhagen, Denmark","We offer memorable  trips to Scandinavia, Finland, the Baltics and Poland. We excel in efficient operations. 
Let your guests marvel at the beauty of the Northern European continent and be fascinated by the exceptional landscapes and unique way of life.
We take care of everything for you.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/v-o-s-aps--1042665,https://www.instagram.com/uztravel.silkroad,https://www.facebook.com/uztravel,https://www.linkedin.com/company/uber-for-business
VACANZABAHRAIN,"323 Manama, Bahrain","Our set of experts,  FITs, Group Tours, MICE, Bahrin Grand Prix  Destination weddings, and specialist tours such as architecture along with study, activity-based holidays, corporate product launches, group team building activities, fun learning for students, corp0orate meetings, etc.,",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/vacanza-bahrain--1207230,https://www.instagram.com/travel_knits/,https://www.facebook.com/travelknits,https://www.linkedin.com/company/travel-knits
VACATIONSINGAPOREDMCPTELTD,"409051 SINGAPORE, Singapore",,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/vacation-singapore-dmc-pte-ltd--1042673,https://www.instagram.com/travel_knits/,https://www.facebook.com/travelknits,https://www.linkedin.com/company/travel-knits
VacationsMaltaLtd.,"2775 Attard ATD, Malta","25 Years!  Since 1998 delivering Reliability, Flexibility and Creativity.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/vacations-malta-ltd--1042676,https://www.instagram.com/eventsolutionsmalta/,https://www.facebook.com/eventsolutionsmalta,https://www.linkedin.com/company/eventsolutionsmaltabyvacationsmalta/?viewAsMember=true
VACAYA,"20006 Washington DC, United States of America",VACAYA is the first and only large-scale adults-only vacation company built for the entire LGBTQIAPK community. We charter full ships and take over entire resorts for 7- to 20-day vacation events so our community can come together and celebrate life.,https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/vacaya--1205818,https://www.instagram.com/myvacaya/,https://www.facebook.com/myvacaya/,https://www.linkedin.com/company/eventsolutionsmaltabyvacationsmalta/?viewAsMember=true
Valamar,"52440 Porec, Croatia","For more than six decades Valamar has been providing top quality tourist experiences, excellent service and innovative offers in attractive destinations along the Adriatic coast – Istria, the islands of Krk, Rab and Hvar, Makarska, Dubrovnik, as well as in Obertauern, Austria.",https://www.itb.com/en/itb-berlin-for-visitors/exhibitor-list/#/detail/valamar--1042707,https://www.instagram.com/myvacaya/,https://www.facebook.com/myvacaya/,https://www.linkedin.com/company/eventsolutionsmaltabyvacationsmalta/?viewAsMember=true
